drummer,session,id,style,bpm,beat_type,time_signature,midi_filename,audio_filename,duration,split
drummer3,drummer3/session1,drummer3/session1/48,rock,120,beat,4-4,drummer3/session1/48_rock_120_beat_4-4.mid,drummer3/session1/48_rock_120_beat_4-4.wav,3.904167,train
drummer3,drummer3/session1,drummer3/session1/49,rock,120,beat,4-4,drummer3/session1/49_rock_120_beat_4-4.mid,drummer3/session1/49_rock_120_beat_4-4.wav,3.979167,train
drummer3,drummer3/session1,drummer3/session1/5,rock,105,beat,4-4,drummer3/session1/5_rock_105_beat_4-4.mid,drummer3/session1/5_rock_105_beat_4-4.wav,20.513111,train
drummer3,drummer3/session1,drummer3/session1/50,rock,120,beat,4-4,drummer3/session1/50_rock_120_beat_4-4.mid,drummer3/session1/50_rock_120_beat_4-4.wav,3.865625,train
drummer3,drummer3/session1,drummer3/session1/6,rock,105,beat,4-4,drummer3/session1/6_rock_105_beat_4-4.mid,drummer3/session1/6_rock_105_beat_4-4.wav,10.152389,train
drummer3,drummer3/session1,drummer3/session1/7,rock,105,beat,4-4,drummer3/session1/7_rock_105_beat_4-4.mid,drummer3/session1/7_rock_105_beat_4-4.wav,34.313121,validation
drummer3,drummer3/session1,drummer3/session1/8,jazz,105,beat,4-4,drummer3/session1/8_jazz_105_beat_4-4.mid,drummer3/session1/8_jazz_105_beat_4-4.wav,74.097675,train
drummer3,drummer3/session1,drummer3/session1/9,rock,105,beat,4-4,drummer3/session1/9_rock_105_beat_4-4.mid,drummer3/session1/9_rock_105_beat_4-4.wav,84.566730,train
drummer3,drummer3/session2,drummer3/session2/1,rock,100,beat,4-4,drummer3/session2/1_rock_100_beat_4-4.mid,drummer3/session2/1_rock_100_beat_4-4.wav,28.748750,train
drummer3,drummer3/session2,drummer3/session2/10,rock,100,beat,4-4,drummer3/session2/10_rock_100_beat_4-4.mid,drummer3/session2/10_rock_100_beat_4-4.wav,21.071250,test
drummer3,drummer3/session2,drummer3/session2/11,rock,100,beat,4-4,drummer3/session2/11_rock_100_beat_4-4.mid,drummer3/session2/11_rock_100_beat_4-4.wav,9.402500,test
drummer3,drummer3/session2,drummer3/session2/12,rock,100,beat,4-4,drummer3/session2/12_rock_100_beat_4-4.mid,drummer3/session2/12_rock_100_beat_4-4.wav,6.975000,train
drummer3,drummer3/session2,drummer3/session2/13,rock,100,beat,4-4,drummer3/session2/13_rock_100_beat_4-4.mid,drummer3/session2/13_rock_100_beat_4-4.wav,18.972500,train
drummer3,drummer3/session2,drummer3/session2/14,rock,100,beat,4-4,drummer3/session2/14_rock_100_beat_4-4.mid,drummer3/session2/14_rock_100_beat_4-4.wav,3.693750,train
drummer3,drummer3/session2,drummer3/session2/15,rock,100,beat,4-4,drummer3/session2/15_rock_100_beat_4-4.mid,drummer3/session2/15_rock_100_beat_4-4.wav,14.207500,train
drummer3,drummer3/session2,drummer3/session2/16,rock,100,beat,4-4,drummer3/session2/16_rock_100_beat_4-4.mid,drummer3/session2/16_rock_100_beat_4-4.wav,62.187500,train
drummer3,drummer3/session2,drummer3/session2/17,rock,100,beat,4-4,drummer3/session2/17_rock_100_beat_4-4.mid,drummer3/session2/17_rock_100_beat_4-4.wav,16.852500,train
drummer3,drummer3/session2,drummer3/session2/18,rock,100,beat,4-4,drummer3/session2/18_rock_100_beat_4-4.mid,drummer3/session2/18_rock_100_beat_4-4.wav,4.783750,train
drummer3,drummer3/session2,drummer3/session2/19,rock,100,beat,4-4,drummer3/session2/19_rock_100_beat_4-4.mid,drummer3/session2/19_rock_100_beat_4-4.wav,1.290000,train
drummer3,drummer3/session2,drummer3/session2/2,rock,100,beat,4-4,drummer3/session2/2_rock_100_beat_4-4.mid,drummer3/session2/2_rock_100_beat_4-4.wav,21.098750,train
drummer3,drummer3/session2,drummer3/session2/20,rock,92,beat,4-4,drummer3/session2/20_rock_92_beat_4-4.mid,drummer3/session2/20_rock_92_beat_4-4.wav,36.399461,train
drummer3,drummer3/session2,drummer3/session2/21,rock,92,beat,4-4,drummer3/session2/21_rock_92_beat_4-4.mid,drummer3/session2/21_rock_92_beat_4-4.wav,10.320654,train
drummer3,drummer3/session2,drummer3/session2/22,rock,92,beat,4-4,drummer3/session2/22_rock_92_beat_4-4.mid,drummer3/session2/22_rock_92_beat_4-4.wav,26.168482,train
drummer3,drummer3/session2,drummer3/session2/23,rock,92,beat,4-4,drummer3/session2/23_rock_92_beat_4-4.mid,drummer3/session2/23_rock_92_beat_4-4.wav,5.100544,train
drummer3,drummer3/session2,drummer3/session2/24,rock,92,beat,4-4,drummer3/session2/24_rock_92_beat_4-4.mid,drummer3/session2/24_rock_92_beat_4-4.wav,34.002722,train
drummer3,drummer3/session2,drummer3/session2/25,hiphop,92,beat,4-4,drummer3/session2/25_hiphop_92_beat_4-4.mid,drummer3/session2/25_hiphop_92_beat_4-4.wav,39.133157,validation
drummer3,drummer3/session2,drummer3/session2/26,hiphop,92,beat,4-4,drummer3/session2/26_hiphop_92_beat_4-4.mid,drummer3/session2/26_hiphop_92_beat_4-4.wav,59.974193,train
drummer3,drummer3/session2,drummer3/session2/27,jazz,92,beat,4-4,drummer3/session2/27_jazz_92_beat_4-4.mid,drummer3/session2/27_jazz_92_beat_4-4.wav,5.119566,train
drummer3,drummer3/session2,drummer3/session2/28,rock,92,beat,4-4,drummer3/session2/28_rock_92_beat_4-4.mid,drummer3/session2/28_rock_92_beat_4-4.wav,12.089676,train
drummer3,drummer3/session2,drummer3/session2/29,rock,92,beat,4-4,drummer3/session2/29_rock_92_beat_4-4.mid,drummer3/session2/29_rock_92_beat_4-4.wav,14.701089,train
drummer3,drummer3/session2,drummer3/session2/3,rock,100,beat,4-4,drummer3/session2/3_rock_100_beat_4-4.mid,drummer3/session2/3_rock_100_beat_4-4.wav,11.810000,train
drummer3,drummer3/session2,drummer3/session2/30,rock,92,beat,4-4,drummer3/session2/30_rock_92_beat_4-4.mid,drummer3/session2/30_rock_92_beat_4-4.wav,9.203806,train
drummer3,drummer3/session2,drummer3/session2/31,hiphop,92,beat,4-4,drummer3/session2/31_hiphop_92_beat_4-4.mid,drummer3/session2/31_hiphop_92_beat_4-4.wav,12.975545,train
drummer3,drummer3/session2,drummer3/session2/32,hiphop,92,beat,4-4,drummer3/session2/32_hiphop_92_beat_4-4.mid,drummer3/session2/32_hiphop_92_beat_4-4.wav,10.376360,train
drummer3,drummer3/session2,drummer3/session2/33,hiphop,92,beat,4-4,drummer3/session2/33_hiphop_92_beat_4-4.mid,drummer3/session2/33_hiphop_92_beat_4-4.wav,5.161685,train
drummer3,drummer3/session2,drummer3/session2/34,rock,92,beat,4-4,drummer3/session2/34_rock_92_beat_4-4.mid,drummer3/session2/34_rock_92_beat_4-4.wav,9.222827,train
drummer3,drummer3/session2,drummer3/session2/35,rock,92,beat,4-4,drummer3/session2/35_rock_92_beat_4-4.mid,drummer3/session2/35_rock_92_beat_4-4.wav,10.188860,test
drummer3,drummer3/session2,drummer3/session2/36,rock,92,beat,4-4,drummer3/session2/36_rock_92_beat_4-4.mid,drummer3/session2/36_rock_92_beat_4-4.wav,5.144022,train
drummer3,drummer3/session2,drummer3/session2/37,rock,92,beat,4-4,drummer3/session2/37_rock_92_beat_4-4.mid,drummer3/session2/37_rock_92_beat_4-4.wav,26.225547,train
drummer3,drummer3/session2,drummer3/session2/38,rock,92,beat,4-4,drummer3/session2/38_rock_92_beat_4-4.mid,drummer3/session2/38_rock_92_beat_4-4.wav,9.883153,train
drummer3,drummer3/session2,drummer3/session2/39,rock,92,fill,4-4,drummer3/session2/39_rock_92_fill_4-4.mid,drummer3/session2/39_rock_92_fill_4-4.wav,2.550272,train
drummer3,drummer3/session2,drummer3/session2/4,rock,100,beat,4-4,drummer3/session2/4_rock_100_beat_4-4.mid,drummer3/session2/4_rock_100_beat_4-4.wav,9.730000,train
drummer3,drummer3/session2,drummer3/session2/40,hiphop,110,beat,4-4,drummer3/session2/40_hiphop_110_beat_4-4.mid,drummer3/session2/40_hiphop_110_beat_4-4.wav,17.288651,train
drummer3,drummer3/session2,drummer3/session2/41,hiphop,110,beat,4-4,drummer3/session2/41_hiphop_110_beat_4-4.mid,drummer3/session2/41_hiphop_110_beat_4-4.wav,4.361367,train
drummer3,drummer3/session2,drummer3/session2/42,rock,110,beat,4-4,drummer3/session2/42_rock_110_beat_4-4.mid,drummer3/session2/42_rock_110_beat_4-4.wav,19.573880,train
drummer3,drummer3/session2,drummer3/session2/43,rock,110,beat,4-4,drummer3/session2/43_rock_110_beat_4-4.mid,drummer3/session2/43_rock_110_beat_4-4.wav,43.710264,train
drummer3,drummer3/session2,drummer3/session2/44,rock,110,fill,4-4,drummer3/session2/44_rock_110_fill_4-4.mid,drummer3/session2/44_rock_110_fill_4-4.wav,8.702280,train
drummer3,drummer3/session2,drummer3/session2/45,rock,110,fill,4-4,drummer3/session2/45_rock_110_fill_4-4.mid,drummer3/session2/45_rock_110_fill_4-4.wav,8.807962,train
drummer3,drummer3/session2,drummer3/session2/46,rock,110,fill,4-4,drummer3/session2/46_rock_110_fill_4-4.mid,drummer3/session2/46_rock_110_fill_4-4.wav,8.812507,train
drummer3,drummer3/session2,drummer3/session2/47,rock,110,beat,4-4,drummer3/session2/47_rock_110_beat_4-4.mid,drummer3/session2/47_rock_110_beat_4-4.wav,8.665916,train
drummer3,drummer3/session2,drummer3/session2/48,rock,110,beat,4-4,drummer3/session2/48_rock_110_beat_4-4.mid,drummer3/session2/48_rock_110_beat_4-4.wav,8.255689,train
drummer3,drummer3/session2,drummer3/session2/5,rock,100,beat,4-4,drummer3/session2/5_rock_100_beat_4-4.mid,drummer3/session2/5_rock_100_beat_4-4.wav,40.310000,validation
drummer3,drummer3/session2,drummer3/session2/6,rock,100,beat,4-4,drummer3/session2/6_rock_100_beat_4-4.mid,drummer3/session2/6_rock_100_beat_4-4.wav,21.702500,train
drummer3,drummer3/session2,drummer3/session2/7,rock,100,beat,4-4,drummer3/session2/7_rock_100_beat_4-4.mid,drummer3/session2/7_rock_100_beat_4-4.wav,18.707500,train
drummer3,drummer3/session2,drummer3/session2/8,rock,100,beat,4-4,drummer3/session2/8_rock_100_beat_4-4.mid,drummer3/session2/8_rock_100_beat_4-4.wav,4.798750,train
drummer3,drummer3/session2,drummer3/session2/9,rock,100,beat,4-4,drummer3/session2/9_rock_100_beat_4-4.mid,drummer3/session2/9_rock_100_beat_4-4.wav,9.380000,train
drummer4,drummer4/session1,drummer4/session1/1,rock,87,beat,4-4,drummer4/session1/1_rock_87_beat_4-4.mid,drummer4/session1/1_rock_87_beat_4-4.wav,57.659468,train
drummer4,drummer4/session1,drummer4/session1/2,jazz,158,beat,4-4,drummer4/session1/2_jazz_158_beat_4-4.mid,drummer4/session1/2_jazz_158_beat_4-4.wav,49.817268,validation
drummer4,drummer4/session1,drummer4/session1/3,jazz/klezmer,152,beat,4-4,drummer4/session1/3_jazz-klezmer_152_beat_4-4.mid,drummer4/session1/3_jazz-klezmer_152_beat_4-4.wav,37.595410,train
drummer4,drummer4/session1,drummer4/session1/4,latin/brazilian,92,beat,4-4,drummer4/session1/4_latin-brazilian_92_beat_4-4.mid,drummer4/session1/4_latin-brazilian_92_beat_4-4.wav,23.461960,train
drummer4,drummer4/session1,drummer4/session1/5,latin/brazilian,184,beat,4-4,drummer4/session1/5_latin-brazilian_184_beat_4-4.mid,drummer4/session1/5_latin-brazilian_184_beat_4-4.wav,38.564543,validation
drummer4,drummer4/session1,drummer4/session1/6,blues/shuffle,134,beat,4-4,drummer4/session1/6_blues-shuffle_134_beat_4-4.mid,drummer4/session1/6_blues-shuffle_134_beat_4-4.wav,7.112870,train
drummer4,drummer4/session1,drummer4/session1/7,blues/shuffle,134,beat,4-4,drummer4/session1/7_blues-shuffle_134_beat_4-4.mid,drummer4/session1/7_blues-shuffle_134_beat_4-4.wav,3.564364,train
drummer4,drummer4/session1,drummer4/session1/8,blues/shuffle,112,beat,4-4,drummer4/session1/8_blues-shuffle_112_beat_4-4.mid,drummer4/session1/8_blues-shuffle_112_beat_4-4.wav,8.621647,train
drummer4,drummer4/session1,drummer4/session1/9,latin/merengue,158,beat,4-4,drummer4/session1/9_latin-merengue_158_beat_4-4.mid,drummer4/session1/9_latin-merengue_158_beat_4-4.wav,18.304597,train
drummer5,drummer5/eval_session,drummer5/eval_session/1,funk/groove1,138,beat,4-4,drummer5/eval_session/1_funk-groove1_138_beat_4-4.mid,drummer5/eval_session/1_funk-groove1_138_beat_4-4.wav,27.848757,test
drummer5,drummer5/eval_session,drummer5/eval_session/10,soul/groove10,102,beat,4-4,drummer5/eval_session/10_soul-groove10_102_beat_4-4.mid,drummer5/eval_session/10_soul-groove10_102_beat_4-4.wav,37.624981,test
drummer5,drummer5/eval_session,drummer5/eval_session/2,funk/groove2,105,beat,4-4,drummer5/eval_session/2_funk-groove2_105_beat_4-4.mid,drummer5/eval_session/2_funk-groove2_105_beat_4-4.wav,36.564313,test
drummer5,drummer5/eval_session,drummer5/eval_session/3,soul/groove3,86,beat,4-4,drummer5/eval_session/3_soul-groove3_86_beat_4-4.mid,drummer5/eval_session/3_soul-groove3_86_beat_4-4.wav,44.623520,test
drummer5,drummer5/eval_session,drummer5/eval_session/4,soul/groove4,80,beat,4-4,drummer5/eval_session/4_soul-groove4_80_beat_4-4.mid,drummer5/eval_session/4_soul-groove4_80_beat_4-4.wav,47.945312,test
drummer5,drummer5/eval_session,drummer5/eval_session/5,funk/groove5,84,beat,4-4,drummer5/eval_session/5_funk-groove5_84_beat_4-4.mid,drummer5/eval_session/5_funk-groove5_84_beat_4-4.wav,45.645852,test
drummer5,drummer5/eval_session,drummer5/eval_session/6,hiphop/groove6,87,beat,4-4,drummer5/eval_session/6_hiphop-groove6_87_beat_4-4.mid,drummer5/eval_session/6_hiphop-groove6_87_beat_4-4.wav,44.081886,test
drummer5,drummer5/eval_session,drummer5/eval_session/7,pop/groove7,138,beat,4-4,drummer5/eval_session/7_pop-groove7_138_beat_4-4.mid,drummer5/eval_session/7_pop-groove7_138_beat_4-4.wav,27.824300,test
drummer5,drummer5/eval_session,drummer5/eval_session/8,rock/groove8,65,beat,4-4,drummer5/eval_session/8_rock-groove8_65_beat_4-4.mid,drummer5/eval_session/8_rock-groove8_65_beat_4-4.wav,58.482697,test
drummer5,drummer5/eval_session,drummer5/eval_session/9,soul/groove9,105,beat,4-4,drummer5/eval_session/9_soul-groove9_105_beat_4-4.mid,drummer5/eval_session/9_soul-groove9_105_beat_4-4.wav,36.646456,test
drummer5,drummer5/session1,drummer5/session1/1,latin/brazilian-bossa,127,beat,4-4,drummer5/session1/1_latin-brazilian-bossa_127_beat_4-4.mid,drummer5/session1/1_latin-brazilian-bossa_127_beat_4-4.wav,582.125068,train
drummer5,drummer5/session1,drummer5/session1/10,latin/brazilian-sambareggae,96,beat,4-4,drummer5/session1/10_latin-brazilian-sambareggae_96_beat_4-4.mid,drummer5/session1/10_latin-brazilian-sambareggae_96_beat_4-4.wav,52.401042,train
drummer5,drummer5/session1,drummer5/session1/11,latin/brazilian-sambareggae,96,beat,4-4,drummer5/session1/11_latin-brazilian-sambareggae_96_beat_4-4.mid,drummer5/session1/11_latin-brazilian-sambareggae_96_beat_4-4.wav,169.257812,validation
drummer5,drummer5/session1,drummer5/session1/12,latin/brazilian-sambareggae,96,beat,4-4,drummer5/session1/12_latin-brazilian-sambareggae_96_beat_4-4.mid,drummer5/session1/12_latin-brazilian-sambareggae_96_beat_4-4.wav,232.424479,test
drummer5,drummer5/session1,drummer5/session1/13,afrocuban/calypso,124,beat,4-4,drummer5/session1/13_afrocuban-calypso_124_beat_4-4.mid,drummer5/session1/13_afrocuban-calypso_124_beat_4-4.wav,347.960709,train
drummer5,drummer5/session1,drummer5/session1/14,latin/brazilian-songo,112,beat,4-4,drummer5/session1/14_latin-brazilian-songo_112_beat_4-4.mid,drummer5/session1/14_latin-brazilian-songo_112_beat_4-4.wav,413.758708,train
drummer5,drummer5/session1,drummer5/session1/15,funk,100,beat,4-4,drummer5/session1/15_funk_100_beat_4-4.mid,drummer5/session1/15_funk_100_beat_4-4.wav,297.670000,train
drummer5,drummer5/session1,drummer5/session1/16,rock,136,beat,4-4,drummer5/session1/16_rock_136_beat_4-4.mid,drummer5/session1/16_rock_136_beat_4-4.wav,297.473947,train
drummer5,drummer5/session1,drummer5/session1/17,blues/shuffle,72,beat,4-4,drummer5/session1/17_blues-shuffle_72_beat_4-4.mid,drummer5/session1/17_blues-shuffle_72_beat_4-4.wav,269.532878,train
drummer5,drummer5/session1,drummer5/session1/18,afrocuban,128,beat,4-4,drummer5/session1/18_afrocuban_128_beat_4-4.mid,drummer5/session1/18_afrocuban_128_beat_4-4.wav,226.857422,train
drummer5,drummer5/session1,drummer5/session1/19,middleeastern,126,beat,4-4,drummer5/session1/19_middleeastern_126_beat_4-4.mid,drummer5/session1/19_middleeastern_126_beat_4-4.wav,226.604932,train
drummer5,drummer5/session1,drummer5/session1/2,latin/brazilian-bossa,127,beat,4-4,drummer5/session1/2_latin-brazilian-bossa_127_beat_4-4.mid,drummer5/session1/2_latin-brazilian-bossa_127_beat_4-4.wav,611.564048,train
drummer5,drummer5/session1,drummer5/session1/20,latin/brazilian-baiao,110,beat,4-4,drummer5/session1/20_latin-brazilian-baiao_110_beat_4-4.mid,drummer5/session1/20_latin-brazilian-baiao_110_beat_4-4.wav,227.155871,train
drummer5,drummer5/session1,drummer5/session1/3,latin/brazilian-samba,89,beat,4-4,drummer5/session1/3_latin-brazilian-samba_89_beat_4-4.mid,drummer5/session1/3_latin-brazilian-samba_89_beat_4-4.wav,196.474631,train
drummer5,drummer5/session1,drummer5/session1/4,latin/brazilian-samba,89,beat,4-4,drummer5/session1/4_latin-brazilian-samba_89_beat_4-4.mid,drummer5/session1/4_latin-brazilian-samba_89_beat_4-4.wav,183.141772,validation
drummer5,drummer5/session1,drummer5/session1/5,latin/brazilian-samba,89,beat,4-4,drummer5/session1/5_latin-brazilian-samba_89_beat_4-4.mid,drummer5/session1/5_latin-brazilian-samba_89_beat_4-4.wav,272.175439,train
drummer5,drummer5/session1,drummer5/session1/6,latin/brazilian-maracatu,96,beat,4-4,drummer5/session1/6_latin-brazilian-maracatu_96_beat_4-4.mid,drummer5/session1/6_latin-brazilian-maracatu_96_beat_4-4.wav,208.057292,train
drummer5,drummer5/session1,drummer5/session1/7,latin/brazilian-maracatu,96,beat,4-4,drummer5/session1/7_latin-brazilian-maracatu_96_beat_4-4.mid,drummer5/session1/7_latin-brazilian-maracatu_96_beat_4-4.wav,250.074219,test
drummer5,drummer5/session1,drummer5/session1/8,latin/venezuelan-merengue,162,beat,5-8,drummer5/session1/8_latin-venezuelan-merengue_162_beat_5-8.mid,drummer5/session1/8_latin-venezuelan-merengue_162_beat_5-8.wav,166.912642,train
drummer5,drummer5/session1,drummer5/session1/9,latin/dominican-merengue,130,beat,4-4,drummer5/session1/9_latin-dominican-merengue_130_beat_4-4.mid,drummer5/session1/9_latin-dominican-merengue_130_beat_4-4.wav,307.425654,train
drummer5,drummer5/session2,drummer5/session2/1,latin/venezuelan-sangueo,101,beat,4-4,drummer5/session2/1_latin-venezuelan-sangueo_101_beat_4-4.mid,drummer5/session2/1_latin-venezuelan-sangueo_101_beat_4-4.wav,80.779648,train
drummer5,drummer5/session2,drummer5/session2/10,neworleans/funk,102,beat,4-4,drummer5/session2/10_neworleans-funk_102_beat_4-4.mid,drummer5/session2/10_neworleans-funk_102_beat_4-4.wav,190.222944,train
drummer5,drummer5/session2,drummer5/session2/11,soul,96,beat,4-4,drummer5/session2/11_soul_96_beat_4-4.mid,drummer5/session2/11_soul_96_beat_4-4.wav,132.277344,train
drummer5,drummer5/session2,drummer5/session2/12,rock,105,beat,4-4,drummer5/session2/12_rock_105_beat_4-4.mid,drummer5/session2/12_rock_105_beat_4-4.wav,130.077479,train
drummer5,drummer5/session2,drummer5/session2/13,rock,140,beat,4-4,drummer5/session2/13_rock_140_beat_4-4.mid,drummer5/session2/13_rock_140_beat_4-4.wav,56.337444,train
drummer5,drummer5/session2,drummer5/session2/14,rock,140,beat,4-4,drummer5/session2/14_rock_140_beat_4-4.mid,drummer5/session2/14_rock_140_beat_4-4.wav,92.369550,train
drummer5,drummer5/session2,drummer5/session2/15,latin/venezuelan-joropo,80,beat,4-4,drummer5/session2/15_latin-venezuelan-joropo_80_beat_4-4.mid,drummer5/session2/15_latin-venezuelan-joropo_80_beat_4-4.wav,125.984375,validation
drummer5,drummer5/session2,drummer5/session2/16,latin/ando,125,beat,3-4,drummer5/session2/16_latin-ando_125_beat_3-4.mid,drummer5/session2/16_latin-ando_125_beat_3-4.wav,161.144000,train
drummer5,drummer5/session2,drummer5/session2/17,latin/brazilian-samba,110,beat,4-4,drummer5/session2/17_latin-brazilian-samba_110_beat_4-4.mid,drummer5/session2/17_latin-brazilian-samba_110_beat_4-4.wav,133.820321,validation
drummer5,drummer5/session2,drummer5/session2/18,latin/brazilian-samba,93,beat,4-4,drummer5/session2/18_latin-brazilian-samba_93_beat_4-4.mid,drummer5/session2/18_latin-brazilian-samba_93_beat_4-4.wav,54.044331,train
drummer5,drummer5/session2,drummer5/session2/19,latin/brazilian-ijexa,108,beat,4-4,drummer5/session2/19_latin-brazilian-ijexa_108_beat_4-4.mid,drummer5/session2/19_latin-brazilian-ijexa_108_beat_4-4.wav,92.421370,train
drummer5,drummer5/session2,drummer5/session2/2,latin/brazilian,101,beat,4-4,drummer5/session2/2_latin-brazilian_101_beat_4-4.mid,drummer5/session2/2_latin-brazilian_101_beat_4-4.wav,64.136095,train
drummer5,drummer5/session2,drummer5/session2/20,latin/brazilian-ijexa,108,beat,4-4,drummer5/session2/20_latin-brazilian-ijexa_108_beat_4-4.mid,drummer5/session2/20_latin-brazilian-ijexa_108_beat_4-4.wav,31.101877,train
drummer5,drummer5/session2,drummer5/session2/21,latin/brazilian-ijexa,108,beat,4-4,drummer5/session2/21_latin-brazilian-ijexa_108_beat_4-4.mid,drummer5/session2/21_latin-brazilian-ijexa_108_beat_4-4.wav,70.450288,train
drummer5,drummer5/session2,drummer5/session2/22,latin/brazilian-frevo,133,beat,4-4,drummer5/session2/22_latin-brazilian-frevo_133_beat_4-4.mid,drummer5/session2/22_latin-brazilian-frevo_133_beat_4-4.wav,144.057388,validation
drummer5,drummer5/session2,drummer5/session2/23,latin/brazilian-songo,120,beat,4-4,drummer5/session2/23_latin-brazilian-songo_120_beat_4-4.mid,drummer5/session2/23_latin-brazilian-songo_120_beat_4-4.wav,93.961458,train
drummer5,drummer5/session2,drummer5/session2/24,latin/brazilian-songo,120,beat,4-4,drummer5/session2/24_latin-brazilian-songo_120_beat_4-4.mid,drummer5/session2/24_latin-brazilian-songo_120_beat_4-4.wav,141.760417,train
drummer5,drummer5/session2,drummer5/session2/3,latin/brazilian,101,beat,4-4,drummer5/session2/3_latin-brazilian_101_beat_4-4.mid,drummer5/session2/3_latin-brazilian_101_beat_4-4.wav,102.477653,train
drummer5,drummer5/session2,drummer5/session2/4,reggae,141,beat,4-4,drummer5/session2/4_reggae_141_beat_4-4.mid,drummer5/session2/4_reggae_141_beat_4-4.wav,206.679119,test
drummer5,drummer5/session2,drummer5/session2/5,reggae,126,beat,4-4,drummer5/session2/5_reggae_126_beat_4-4.mid,drummer5/session2/5_reggae_126_beat_4-4.wav,185.730965,train
drummer5,drummer5/session2,drummer5/session2/6,neworleans/secondline,99,beat,4-4,drummer5/session2/6_neworleans-secondline_99_beat_4-4.mid,drummer5/session2/6_neworleans-secondline_99_beat_4-4.wav,271.979975,train
drummer5,drummer5/session2,drummer5/session2/7,neworleans/secondline,124,beat,4-4,drummer5/session2/7_neworleans-secondline_124_beat_4-4.mid,drummer5/session2/7_neworleans-secondline_124_beat_4-4.wav,94.731861,train
drummer5,drummer5/session2,drummer5/session2/8,neworleans/chacha,124,beat,4-4,drummer5/session2/8_neworleans-chacha_124_beat_4-4.mid,drummer5/session2/8_neworleans-chacha_124_beat_4-4.wav,115.856863,train
drummer5,drummer5/session2,drummer5/session2/9,neworleans/shuffle,104,beat,4-4,drummer5/session2/9_neworleans-shuffle_104_beat_4-4.mid,drummer5/session2/9_neworleans-shuffle_104_beat_4-4.wav,130.782434,train
drummer6,drummer6/session1,drummer6/session1/1,rock,70,beat,6-8,drummer6/session1/1_rock_70_beat_6-8.mid,drummer6/session1/1_rock_70_beat_6-8.wav,35.717863,train
drummer6,drummer6/session1,drummer6/session1/2,rock,70,beat,6-8,drummer6/session1/2_rock_70_beat_6-8.mid,drummer6/session1/2_rock_70_beat_6-8.wav,84.537514,train
drummer6,drummer6/session1,drummer6/session1/3,rock,80,beat,6-8,drummer6/session1/3_rock_80_beat_6-8.mid,drummer6/session1/3_rock_80_beat_6-8.wav,20.214063,train
drummer6,drummer6/session1,drummer6/session1/4,rock,80,beat,6-8,drummer6/session1/4_rock_80_beat_6-8.mid,drummer6/session1/4_rock_80_beat_6-8.wav,52.329688,validation
drummer6,drummer6/session1,drummer6/session1/5,rock,60,beat,6-8,drummer6/session1/5_rock_60_beat_6-8.mid,drummer6/session1/5_rock_60_beat_6-8.wav,75.662500,train
drummer6,drummer6/session2,drummer6/session2/1,rock,95,beat,4-4,drummer6/session2/1_rock_95_beat_4-4.mid,drummer6/session2/1_rock_95_beat_4-4.wav,186.065805,train
drummer6,drummer6/session2,drummer6/session2/2,rock,95,beat,4-4,drummer6/session2/2_rock_95_beat_4-4.mid,drummer6/session2/2_rock_95_beat_4-4.wav,143.175012,train
drummer6,drummer6/session2,drummer6/session2/3,rock,88,beat,4-4,drummer6/session2/3_rock_88_beat_4-4.mid,drummer6/session2/3_rock_88_beat_4-4.wav,201.338014,train
drummer6,drummer6/session3,drummer6/session3/1,rock,90,beat,4-4,drummer6/session3/1_rock_90_beat_4-4.mid,drummer6/session3/1_rock_90_beat_4-4.wav,54.712527,validation
drummer6,drummer6/session3,drummer6/session3/2,rock,100,beat,4-4,drummer6/session3/2_rock_100_beat_4-4.mid,drummer6/session3/2_rock_100_beat_4-4.wav,74.508750,train
drummer6,drummer6/session3,drummer6/session3/3,rock,100,beat,4-4,drummer6/session3/3_rock_100_beat_4-4.mid,drummer6/session3/3_rock_100_beat_4-4.wav,204.025000,train
drummer6,drummer6/session3,drummer6/session3/4,rock,127,beat,4-4,drummer6/session3/4_rock_127_beat_4-4.mid,drummer6/session3/4_rock_127_beat_4-4.wav,164.364192,validation
drummer6,drummer6/session3,drummer6/session3/5,rock,180,beat,4-4,drummer6/session3/5_rock_180_beat_4-4.mid,drummer6/session3/5_rock_180_beat_4-4.wav,145.431105,validation
drummer6,drummer6/session3,drummer6/session3/6,rock,88,beat,4-4,drummer6/session3/6_rock_88_beat_4-4.mid,drummer6/session3/6_rock_88_beat_4-4.wav,169.136319,train
drummer6,drummer6/session3,drummer6/session3/7,rock,88,beat,4-4,drummer6/session3/7_rock_88_beat_4-4.mid,drummer6/session3/7_rock_88_beat_4-4.wav,122.781217,train
drummer7,drummer7/eval_session,drummer7/eval_session/1,funk/groove1,138,beat,4-4,drummer7/eval_session/1_funk-groove1_138_beat_4-4.mid,drummer7/eval_session/1_funk-groove1_138_beat_4-4.wav,27.721039,test
drummer7,drummer7/eval_session,drummer7/eval_session/10,soul/groove10,102,beat,4-4,drummer7/eval_session/10_soul-groove10_102_beat_4-4.mid,drummer7/eval_session/10_soul-groove10_102_beat_4-4.wav,37.709540,test
drummer7,drummer7/eval_session,drummer7/eval_session/2,funk/groove2,105,beat,4-4,drummer7/eval_session/2_funk-groove2_105_beat_4-4.mid,drummer7/eval_session/2_funk-groove2_105_beat_4-4.wav,36.098837,test
